index;x;y;z
630;-0.329071;0.236923;0.202148
631;-0.195740;0.320312;0.043915
632;-0.000473;0.473450;-0.408920
633;0.421295;1.261963;-1.421463
634;0.160294;2.075134;-0.871735
635;-0.109726;1.029831;-0.763138
636;-0.492615;0.732651;0.078659
637;-1.081421;1.206024;-0.720108
638;0.563843;1.560211;0.557434
639;-0.374863;0.360535;0.125824
640;-0.240112;0.634735;0.273422
641;-0.131332;1.560242;0.024109
642;-0.055923;1.188614;0.075485
643;-0.123398;0.846207;0.072266
644;0.053635;0.804672;0.022339
645;0.067444;0.996185;-0.045578
646;0.003113;0.943298;0.039642
647;-0.129959;0.872391;0.021744
648;0.071304;1.009384;-0.050156
649;0.126389;0.961075;-0.189682
650;0.055786;1.147186;-0.219025
651;0.441910;1.440704;-0.182449
652;0.333755;1.499985;-0.224731
653;0.109375;1.401505;-0.202515
654;-0.026733;1.240982;-0.223297
655;-0.465607;1.460144;0.295853
656;-0.295044;1.284943;0.233276
657;-0.361893;1.190994;-0.038712
658;0.050385;1.031631;0.117081
659;0.034164;0.851196;-0.028580
660;-0.186966;0.555771;0.024567
661;-0.256439;0.327072;0.166428
662;-0.265411;0.288788;0.211548
663;-0.140442;0.315826;0.025894
664;-0.013474;0.427948;-0.410385
665;0.324326;1.225128;-1.199890
666;0.160980;2.061996;-0.930862
667;-0.243546;1.070953;-0.578918
668;-0.393005;0.955978;-0.164215
669;-0.997131;1.905075;-0.790207
670;0.299179;0.546616;0.717453
671;-0.232193;0.033646;0.460663
672;-0.191162;1.205780;0.060364
673;0.239395;1.511429;-0.048676
674;-0.080750;0.907639;-0.048752
675;-0.009232;0.818192;-0.003693
676;0.104553;0.818985;-0.040070
677;0.014297;1.044800;-0.046646
678;-0.186386;0.956436;-0.115189
679;-0.138580;0.812042;0.022125
680;-0.000534;0.922836;0.016052
681;0.148880;1.076630;-0.184631
682;0.318207;1.310318;-0.197144
683;0.297302;1.358444;-0.282516
684;0.238770;1.377228;-0.536545
685;0.303726;1.284424;-0.327011
686;-0.183044;1.341782;0.080902
687;-0.815445;1.678574;0.060272
688;-0.406387;1.217957;0.255386
689;-0.081024;1.134537;-0.196487
690;-0.049515;1.087921;0.069519
691;-0.102509;0.838989;0.037704
692;-0.239395;0.544693;0.107086
693;-0.340195;0.277802;0.193817
694;-0.308533;0.215576;0.186722
695;-0.130905;0.229126;-0.056580
696;0.188477;0.595383;-0.942398
697;0.386154;1.888824;-1.165817
698;0.031235;1.470306;-0.753479
699;-0.287079;1.243698;-0.371399
700;-0.324554;1.271286;-0.195114
701;-0.107834;0.907654;0.593933
702;0.036530;0.131378;0.182648
703;-0.439270;1.163315;0.083344
704;0.042053;1.258560;-0.006760
705;-0.003906;0.947388;0.023346
706;-0.057877;0.933990;-0.033936
707;0.014160;0.868729;-0.021423
708;-0.040970;0.965393;-0.068298
709;0.012222;1.022934;-0.004776
710;-0.055878;0.836548;0.053726
711;-0.054153;0.901840;-0.147232
712;0.177124;1.109894;-0.187286
713;0.134140;1.186401;-0.354095
714;0.605011;1.473068;-0.338608
715;0.437546;1.356659;-0.512344
716;0.087479;1.239426;-0.445526
717;-0.139496;1.330704;0.068954
718;-0.485962;1.826050;0.168762
719;-0.223450;1.103760;0.104492
720;-0.068024;0.920547;-0.290421
721;-0.152649;1.070450;0.060608
722;-0.207703;0.830933;-0.047440
723;-0.131332;0.678574;0.066452
724;-0.311569;0.462570;0.245270
725;-0.321457;0.428421;0.165192
726;-0.236572;0.453217;-0.088196
727;0.265717;0.485184;-0.930084
728;0.540695;1.278473;-1.046082
729;-0.297623;1.625824;-0.762741
730;-0.203217;1.025955;-0.475998
731;-0.281982;0.481018;0.243210
732;-0.369827;1.786224;-0.368820
733;0.315308;0.619919;0.327347
734;-0.457779;0.392609;0.189529
735;-0.164856;1.389420;0.077759
736;0.285385;1.380188;0.124207
