index;x;y;z
698;0.265549;1.297485;-0.744888
699;0.280060;1.740280;-0.688141
700;-0.111786;1.118484;-0.431183
701;-0.333496;0.832764;-0.373077
702;-0.380096;1.642410;-0.383621
703;-0.266235;0.613892;0.421829
704;-0.373077;0.539032;0.340164
705;-0.228241;1.642853;-0.121323
706;-0.087677;0.815628;0.151672
707;-0.298721;0.617233;0.137054
708;0.014313;1.016922;-0.051819
709;-0.079941;0.908524;0.032516
710;-0.198303;0.796570;0.030411
711;-0.191269;0.927368;-0.005707
712;-0.138138;0.965195;-0.020157
713;-0.223495;0.964020;0.039566
714;0.006241;1.027527;0.070953
715;0.292618;1.083282;0.196320
716;0.052979;1.027191;0.069260
717;-0.006119;1.254410;-0.017059
718;-0.014664;1.270630;0.010239
719;-0.443817;1.483261;-0.114334
720;-0.904694;1.598419;0.072510
721;-0.439575;1.393127;-0.025009
722;-0.119736;1.262695;-0.278717
723;-0.046890;1.046768;-0.056000
724;-0.341263;0.718506;-0.049332
725;-0.315353;0.553040;-0.010864
726;-0.180389;0.399338;0.074249
727;-0.224426;0.399536;0.089767
728;-0.338470;0.372437;-0.008865
729;-0.165771;0.486359;-0.191452
730;0.010483;0.971954;-0.597549
731;0.587418;1.642807;-0.452728
732;-0.000381;1.895523;-1.015320
733;-0.260040;0.801407;-0.247055
734;-0.610123;1.269699;-0.403458
735;-0.025726;1.030716;0.481354
736;-0.428040;0.529602;0.221603
737;-0.318512;1.495758;0.015900
738;-0.143951;0.942062;0.067947
739;-0.363327;0.606903;0.174438
740;0.001114;0.960098;0.049835
741;-0.022278;0.974060;-0.024933
742;-0.210281;0.746231;-0.000946
743;-0.143997;0.978088;-0.025940
744;-0.031525;0.915771;0.000061
745;-0.214218;0.984604;0.011566
746;-0.116760;0.920181;0.027847
747;-0.001648;1.113052;0.122604
748;0.142044;0.916245;0.286240
749;-0.170258;1.237976;0.012070
750;0.161743;1.304367;0.082291
751;0.018158;1.360550;-0.031586
752;-0.233749;1.358307;-0.038986
753;-0.789001;1.492920;0.048553
754;-0.424500;1.409042;0.044128
755;-0.189178;1.242050;-0.231995
756;-0.074265;1.020630;-0.048386
757;-0.339874;0.669815;-0.061096
758;-0.348862;0.584763;0.024643
759;-0.241043;0.535583;0.078674
