index;x;y;z
720;-0.083405;1.126770;0.083130
721;0.076080;1.036453;-0.267212
722;0.269623;1.263290;0.021225
723;0.589111;1.119659;0.195343
724;0.129028;1.253174;-0.295731
725;0.192719;1.502640;-0.397659
726;0.312729;1.331787;-0.466873
727;-0.031570;1.177048;-0.012314
728;-0.819031;2.022018;0.685654
729;-0.857162;1.412643;-0.018677
730;-0.066452;0.922302;-0.234619
731;0.645538;0.985031;0.177200
732;-0.245544;0.855179;0.175797
733;-0.452087;0.448410;0.151825
734;-0.313751;0.267471;0.288513
735;-0.298141;0.304596;0.247864
736;-0.377075;0.252365;0.031418
737;-0.503677;0.661819;-0.661835
738;0.565887;2.606125;-1.561005
739;0.625183;1.179794;-0.659012
740;-0.420456;0.611908;-0.319641
741;-0.084076;2.373596;0.105881
742;-0.122940;0.150818;1.061508
743;-0.978989;-0.302948;0.478012
744;-1.059311;1.298248;0.555664
745;-0.169220;1.529922;-0.332443
746;0.305923;1.182526;0.072418
747;0.514694;1.034210;0.247650
748;0.316895;0.743439;0.146530
749;-0.195679;0.886597;-0.032654
750;-0.261185;0.922028;0.119278
751;-0.200180;0.881012;0.035980
752;-0.171631;0.916504;0.116806
753;0.052109;1.073425;-0.013748
754;0.231857;1.129532;-0.199203
755;0.504196;1.256256;0.194153
756;0.302673;1.144562;-0.183807
757;0.221420;1.503418;-0.209305
758;0.232178;1.707550;-0.750351
759;0.186844;0.981049;-0.093430
760;-0.713516;1.855423;0.366669
761;-0.984879;1.515717;0.138351
762;-0.359207;1.034653;-0.166992
763;0.574890;0.907974;0.373337
764;0.004852;0.956329;-0.033401
765;-0.420547;0.644257;0.061523
766;-0.280502;0.355270;0.190567
767;-0.253387;0.255920;0.248703
768;-0.218811;0.288498;0.056854
769;-0.292007;0.446228;-0.536774
770;0.396667;1.691513;-1.059998
